position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
0.04247428702998119,-0.018751478947810634,0.004883816818339608,0.0006894658094469168,-0.000858598373111605,0.0001606174614838957,0.999999374151034
0.08470708438937188,-0.0376498223331814,0.009620508559582021,0.0009320991236097721,-0.0009437323142607531,0.0004190742750302489,0.9999990314240533
0.12693303101596554,-0.05649143632234781,0.014434493955589541,0.0011268493841799598,-0.0005073614132470649,0.0003675506579551093,0.9999991729852118
0.16850205736692495,-0.0746251203181594,0.019062385949508723,0.002087363834754477,-0.0002827674345982377,2.3515507024508886e-05,0.9999977797245173
0.210478437960569,-0.09304943668850676,0.023941553718799052,0.001871725470935877,0.0002126344659688123,0.00018054795914495154,0.9999982044084641
0.2517101097558994,-0.11127259599174204,0.02836759503855427,0.0012617071079609053,-0.0007221347345365968,0.0003204019222588309,0.9999988898628749
0.2922601977822999,-0.1290869155664005,0.03296787751352419,-0.00023252142620231394,-0.0013510667565213687,0.00018810289951969028,0.9999990463252288
0.3341680332816608,-0.14766731898670407,0.0378918020692775,-0.002034291260658473,-0.001093648222471685,0.00018836954725442794,0.999997317787388
0.37621256057429264,-0.16583807482112334,0.043025966403038456,-0.0031372589679749875,-0.0005251926571165488,4.89857306796239e-05,0.9999949410429781
0.41812614567794526,-0.1843951556833223,0.047940151211375265,-0.003319607448579082,0.00022200088937714593,-4.012551310631452e-05,0.999994464203294
0.4597043369071137,-0.20291936440895075,0.05255323746280782,-0.002355757298350642,0.001167566078578435,-0.0001384399650828561,0.999996535474021
0.5018133986123681,-0.2215311566110017,0.0572793056916932,-0.0003226509921037958,0.0012060384737073574,1.6047502689093846e-05,0.9999992176887313
0.5446939895930722,-0.24067555081778164,0.062005387726474785,0.0008909276558119543,-0.0005818889625645291,0.00034802648541412446,0.999999374151034
0.5847219557964188,-0.2584159903245762,0.066751855045244,0.0014701955475696063,-0.0017304517139463383,0.0004160497635507071,0.9999973401391895
0.6275707620711544,-0.27767492059278287,0.07174235973536854,0.00034038545110504683,-0.002279609652942473,0.0002926785563800878,0.9999973028861867
